destination,year,month,foreign_visitors,local_visitors,total_visitors,national_arrivals_month,season_month_index,data_basis
Trincomalee,2019,5,3360,4327,7687,37802,0.12,derived
Trincomalee,2019,6,3581,5039,8620,63072,0.13,derived
Trincomalee,2019,7,3552,5209,8761,115701,0.13,derived
Trincomalee,2019,8,3348,4811,8159,143587,0.12,derived
Trincomalee,2019,9,2737,3966,6703,108575,0.1,derived
Trincomalee,2019,10,2023,2806,4829,118743,0.07,derived
Trincomalee,2019,11,1332,1914,3246,176984,0.05,derived
Trincomalee,2019,12,1363,1957,3320,241663,0.05,derived
Trincomalee,2020,1,48,1096,1144,228434,0.04,official
Trincomalee,2020,2,47,1056,1103,207507,0.04,official
Trincomalee,2020,3,73,1660,1733,71370,0.06,official
Trincomalee,2020,4,106,2506,2612,0,0.09,official
Trincomalee,2020,5,146,3086,3232,0,0.12,official
Trincomalee,2020,6,153,3643,3796,0,0.13,official
Trincomalee,2020,7,151,3844,3995,0,0.13,official
Trincomalee,2020,8,137,3451,3588,0,0.12,official
Trincomalee,2020,9,119,2917,3036,0,0.1,official
Trincomalee,2020,10,81,1924,2005,0,0.07,official
Trincomalee,2020,11,60,1423,1483,0,0.05,official
Trincomalee,2020,12,56,1382,1438,0,0.05,official
Trincomalee,2021,1,113,160,273,1682,0.04,derived
Trincomalee,2021,2,109,143,252,3366,0.04,derived
Trincomalee,2021,3,170,226,396,4581,0.06,derived
Trincomalee,2021,4,236,322,558,4168,0.09,derived
Trincomalee,2021,5,344,472,816,1497,0.12,derived
Trincomalee,2021,6,361,530,891,1614,0.13,derived
Trincomalee,2021,7,370,534,904,2429,0.13,derived
Trincomalee,2021,8,321,469,790,5040,0.12,derived
Trincomalee,2021,9,266,389,655,13547,0.1,derived
Trincomalee,2021,10,194,279,473,22771,0.07,derived
Trincomalee,2021,11,140,199,339,44294,0.05,derived
Trincomalee,2021,12,142,208,350,89506,0.05,derived
Trincomalee,2022,1,410,564,974,82327,0.04,derived
Trincomalee,2022,2,417,566,983,96507,0.04,derived
Trincomalee,2022,3,649,863,1512,106500,0.06,derived
Trincomalee,2022,4,917,1287,2204,62980,0.09,derived
Trincomalee,2022,5,1270,1733,3003,30207,0.12,derived
Trincomalee,2022,6,1321,1980,3301,32856,0.13,derived
Trincomalee,2022,7,1313,1888,3201,47293,0.13,derived
Trincomalee,2022,8,1268,1656,2924,37760,0.12,derived
Trincomalee,2022,9,1051,1405,2456,29802,0.1,derived
Trincomalee,2022,10,743,986,1729,42026,0.07,derived
Trincomalee,2022,11,529,749,1278,59759,0.05,derived
Trincomalee,2022,12,531,731,1262,91961,0.05,derived
Trincomalee,2023,1,372,2122,2494,102545,0.04,official
Trincomalee,2023,2,391,2114,2505,107639,0.04,official
Trincomalee,2023,3,545,3304,3849,125495,0.06,official
Trincomalee,2023,4,824,4720,5544,105498,0.09,official
Trincomalee,2023,5,1077,6385,7462,83309,0.12,official
Trincomalee,2023,6,1216,7070,8286,100388,0.13,official
Trincomalee,2023,7,1254,7129,8383,143039,0.13,official
Trincomalee,2023,8,1119,6440,7559,136405,0.12,official
Trincomalee,2023,9,952,5605,6557,111938,0.1,official
Trincomalee,2023,10,659,3726,4385,109199,0.07,official
Trincomalee,2023,11,455,2582,3037,151496,0.05,official
Trincomalee,2023,12,478,2746,3224,210352,0.05,official
Trincomalee,2024,1,1203,1649,2852,208253,0.04,derived
Trincomalee,2024,2,1232,1631,2863,218350,0.04,derived
Trincomalee,2024,3,1824,2480,4304,209181,0.06,derived
Trincomalee,2024,4,2612,3791,6403,148867,0.09,derived
Trincomalee,2024,5,3591,5020,8611,112128,0.12,derived
Trincomalee,2024,6,3853,5375,9228,113470,0.13,derived
Trincomalee,2024,7,4119,5572,9691,187810,0.13,derived
Trincomalee,2024,8,3625,4984,8609,164609,0.12,derived
Trincomalee,2024,9,3046,4203,7249,122140,0.1,derived
Trincomalee,2024,10,2071,2871,4942,135907,0.07,derived
Trincomalee,2024,11,1474,1872,3346,184158,0.05,derived
Trincomalee,2024,12,1487,2039,3526,248592,0.05,derived
Trincomalee,2025,1,862,2937,3799,252761,0.04,official
Trincomalee,2025,2,794,2931,3725,240217,0.04,official
Trincomalee,2025,3,1196,4465,5661,229298,0.06,official
Trincomalee,2025,4,1868,6794,8662,174608,0.09,official
Trincomalee,2025,5,2411,8815,11226,132919,0.12,official
Trincomalee,2025,6,2566,9741,12307,138241,0.13,official
Trincomalee,2025,7,2717,9682,12399,200244,0.13,official
Trincomalee,2025,8,2470,8916,11386,198235,0.12,official
Trincomalee,2025,9,2157,7276,9433,158971,0.1,official
Trincomalee,2025,10,1446,4969,6415,165193,0.07,official
Trincomalee,2025,11,1002,3680,4682,212906,0.05,official
Trincomalee,2025,12,1063,3641,4704,287423,0.05,official
Colombo,2015,1,4333,6036,10369,156246,0.0911,derived
Colombo,2015,2,4255,6109,10364,165541,0.0903,derived
Colombo,2015,3,4090,6225,10315,157051,0.0894,derived
Colombo,2015,4,3270,4772,8042,122217,0.0697,derived
Colombo,2015,5,2677,3975,6652,113529,0.0581,derived
Colombo,2015,6,3134,4351,7485,115467,0.0641,derived
Colombo,2015,7,4371,6355,10726,175804,0.094,derived
Colombo,2015,8,4093,5896,9989,166610,0.0886,derived
Colombo,2015,9,3500,4867,8367,143374,0.0709,derived
Colombo,2015,10,3671,4987,8658,132280,0.0766,derived
Colombo,2015,11,4417,6070,10487,144147,0.0905,derived
Colombo,2015,12,5204,8014,13218,206114,0.1168,derived
Colombo,2016,1,4973,7219,12192,194280,0.0911,derived
Colombo,2016,2,4770,6247,11017,197697,0.0903,derived
Colombo,2016,3,4924,6897,11821,192841,0.0894,derived
Colombo,2016,4,3612,5171,8783,136367,0.0697,derived
Colombo,2016,5,3437,4404,7841,125044,0.0581,derived
Colombo,2016,6,3580,4809,8389,118038,0.0641,derived
Colombo,2016,7,4816,7156,11972,209351,0.094,derived
Colombo,2016,8,4800,6693,11493,186288,0.0886,derived
Colombo,2016,9,3859,5464,9323,148499,0.0709,derived
Colombo,2016,10,4165,5636,9801,150419,0.0766,derived
Colombo,2016,11,5013,6513,11526,167217,0.0905,derived
Colombo,2016,12,5986,9128,15114,224791,0.1168,derived
Colombo,2017,1,5214,7179,12393,219360,0.0911,derived
Colombo,2017,2,4877,6975,11852,197517,0.0903,derived
Colombo,2017,3,5000,6718,11718,188076,0.0894,derived
Colombo,2017,4,3840,5605,9445,160249,0.0697,derived
Colombo,2017,5,3416,4529,7945,121891,0.0581,derived
Colombo,2017,6,3698,4771,8469,123351,0.0641,derived
Colombo,2017,7,5407,7244,12651,205482,0.094,derived
Colombo,2017,8,5040,6939,11979,190928,0.0886,derived
Colombo,2017,9,4154,5448,9602,145077,0.0709,derived
Colombo,2017,10,4399,5995,10394,152429,0.0766,derived
Colombo,2017,11,5075,7100,12175,167511,0.0905,derived
Colombo,2017,12,6415,9211,15626,244536,0.1168,derived
Colombo,2018,1,5653,7987,13640,238924,0.0911,derived
Colombo,2018,2,5627,8046,13673,235618,0.0903,derived
Colombo,2018,3,5711,7535,13246,233382,0.0894,derived
Colombo,2018,4,4443,5846,10289,180429,0.0697,derived
Colombo,2018,5,3676,5152,8828,129466,0.0581,derived
Colombo,2018,6,3758,5598,9356,146828,0.0641,derived
Colombo,2018,7,5765,7999,13764,217829,0.094,derived
Colombo,2018,8,5730,7558,13288,200359,0.0886,derived
Colombo,2018,9,4300,6183,10483,149087,0.0709,derived
Colombo,2018,10,4860,6638,11498,153123,0.0766,derived
Colombo,2018,11,5820,7998,13818,195582,0.0905,derived
Colombo,2018,12,6784,10000,16784,253169,0.1168,derived
Colombo,2019,1,4566,6596,11162,244239,0.0911,derived
Colombo,2019,2,4240,6936,11176,252033,0.0903,derived
Colombo,2019,3,4629,6408,11037,244328,0.0894,derived
Colombo,2019,4,3676,5320,8996,166975,0.0697,derived
Colombo,2019,5,3040,4265,7305,37802,0.0581,derived
Colombo,2019,6,3282,4558,7840,63072,0.0641,derived
Colombo,2019,7,4726,6546,11272,115701,0.094,derived
Colombo,2019,8,4422,6066,10488,143587,0.0886,derived
Colombo,2019,9,3605,4803,8408,108575,0.0709,derived
Colombo,2019,10,3927,5460,9387,118743,0.0766,derived
Colombo,2019,11,4631,6354,10985,176984,0.0905,derived
Colombo,2019,12,6501,8673,15174,241663,0.1168,derived
Colombo,2020,1,1185,1735,2920,228434,0.0911,derived
Colombo,2020,2,1197,1656,2853,207507,0.0903,derived
Colombo,2020,3,1159,1713,2872,71370,0.0894,derived
Colombo,2020,4,922,1356,2278,0,0.0697,derived
Colombo,2020,5,808,1144,1952,0,0.0581,derived
Colombo,2020,6,844,1230,2074,0,0.0641,derived
Colombo,2020,7,1295,1754,3049,0,0.094,derived
Colombo,2020,8,1169,1756,2925,0,0.0886,derived
Colombo,2020,9,964,1366,2330,0,0.0709,derived
Colombo,2020,10,1009,1396,2405,0,0.0766,derived
Colombo,2020,11,1201,1704,2905,0,0.0905,derived
Colombo,2020,12,1527,2208,3735,0,0.1168,derived
Colombo,2021,1,448,638,1086,1682,0.0911,derived
Colombo,2021,2,477,666,1143,3366,0.0903,derived
Colombo,2021,3,457,628,1085,4581,0.0894,derived
Colombo,2021,4,349,499,848,4168,0.0697,derived
Colombo,2021,5,306,433,739,1497,0.0581,derived
Colombo,2021,6,327,449,776,1614,0.0641,derived
Colombo,2021,7,491,665,1156,2429,0.094,derived
Colombo,2021,8,451,668,1119,5040,0.0886,derived
Colombo,2021,9,376,516,892,13547,0.0709,derived
Colombo,2021,10,381,559,940,22771,0.0766,derived
Colombo,2021,11,483,648,1131,44294,0.0905,derived
Colombo,2021,12,629,879,1508,89506,0.1168,derived
Colombo,2022,1,1834,2468,4302,82327,0.0911,derived
Colombo,2022,2,1762,2527,4289,96507,0.0903,derived
Colombo,2022,3,1737,2364,4101,106500,0.0894,derived
Colombo,2022,4,1317,1883,3200,62980,0.0697,derived
Colombo,2022,5,1071,1553,2624,30207,0.0581,derived
Colombo,2022,6,1270,1609,2879,32856,0.0641,derived
Colombo,2022,7,1886,2610,4496,47293,0.094,derived
Colombo,2022,8,1675,2417,4092,37760,0.0886,derived
Colombo,2022,9,1359,1973,3332,29802,0.0709,derived
Colombo,2022,10,1512,1970,3482,42026,0.0766,derived
Colombo,2022,11,1765,2413,4178,59759,0.0905,derived
Colombo,2022,12,2244,3066,5310,91961,0.1168,derived
Colombo,2023,1,3799,5211,9010,102545,0.0911,derived
Colombo,2023,2,3497,4807,8304,107639,0.0903,derived
Colombo,2023,3,3500,5023,8523,125495,0.0894,derived
Colombo,2023,4,2779,4008,6787,105498,0.0697,derived
Colombo,2023,5,2357,3317,5674,83309,0.0581,derived
Colombo,2023,6,2566,3409,5975,100388,0.0641,derived
Colombo,2023,7,3704,5382,9086,143039,0.094,derived
Colombo,2023,8,3504,4987,8491,136405,0.0886,derived
Colombo,2023,9,2781,3810,6591,111938,0.0709,derived
Colombo,2023,10,3023,4288,7311,109199,0.0766,derived
Colombo,2023,11,3513,4981,8494,151496,0.0905,derived
Colombo,2023,12,4495,6693,11188,210352,0.1168,derived
Colombo,2024,1,4939,7281,12220,208253,0.0911,derived
Colombo,2024,2,5165,6897,12062,218350,0.0903,derived
Colombo,2024,3,4742,6417,11159,209181,0.0894,derived
Colombo,2024,4,3642,5114,8756,148867,0.0697,derived
Colombo,2024,5,3310,4466,7776,112128,0.0581,derived
Colombo,2024,6,3549,4584,8133,113470,0.0641,derived
Colombo,2024,7,4959,7394,12353,187810,0.094,derived
Colombo,2024,8,4887,6753,11640,164609,0.0886,derived
Colombo,2024,9,3943,5694,9637,122140,0.0709,derived
Colombo,2024,10,4162,5878,10040,135907,0.0766,derived
Colombo,2024,11,4976,7424,12400,184158,0.0905,derived
Colombo,2024,12,5984,9124,15108,248592,0.1168,derived
Colombo,2025,1,5783,8262,14045,252761,0.0911,derived
Colombo,2025,2,5637,8039,13676,240217,0.0903,derived
Colombo,2025,3,5815,8715,14530,229298,0.0894,derived
Colombo,2025,4,4544,6053,10597,174608,0.0697,derived
Colombo,2025,5,3654,5111,8765,132919,0.0581,derived
Colombo,2025,6,3865,5662,9527,138241,0.0641,derived
Colombo,2025,7,6122,8066,14188,200244,0.094,derived
Colombo,2025,8,5819,8014,13833,198235,0.0886,derived
Colombo,2025,9,4415,6294,10709,158971,0.0709,derived
Colombo,2025,10,5112,6980,12092,165193,0.0766,derived
Colombo,2025,11,5762,8008,13770,212906,0.0905,derived
Colombo,2025,12,7453,10251,17704,287423,0.1168,derived
Negombo,2015,1,2762,4381,7143,156246,0.0911,derived
Negombo,2015,2,2936,4140,7076,165541,0.0903,derived
Negombo,2015,3,2888,3961,6849,157051,0.0894,derived
Negombo,2015,4,2242,3005,5247,122217,0.0697,derived
Negombo,2015,5,2009,2536,4545,113529,0.0581,derived
Negombo,2015,6,2011,2868,4879,115467,0.0641,derived
Negombo,2015,7,3162,4264,7426,175804,0.094,derived
Negombo,2015,8,2760,4165,6925,166610,0.0886,derived
Negombo,2015,9,2344,3264,5608,143374,0.0709,derived
Negombo,2015,10,2532,3720,6252,132280,0.0766,derived
Negombo,2015,11,3119,4014,7133,144147,0.0905,derived
Negombo,2015,12,3963,5351,9314,206114,0.1168,derived
Negombo,2016,1,3413,4469,7882,194280,0.0911,derived
Negombo,2016,2,3315,4552,7867,197697,0.0903,derived
Negombo,2016,3,3381,4768,8149,192841,0.0894,derived
Negombo,2016,4,2411,3597,6008,136367,0.0697,derived
Negombo,2016,5,2217,2986,5203,125044,0.0581,derived
Negombo,2016,6,2419,3349,5768,118038,0.0641,derived
Negombo,2016,7,3507,4820,8327,209351,0.094,derived
Negombo,2016,8,3150,4423,7573,186288,0.0886,derived
Negombo,2016,9,2672,3665,6337,148499,0.0709,derived
Negombo,2016,10,2815,3908,6723,150419,0.0766,derived
Negombo,2016,11,3308,4821,8129,167217,0.0905,derived
Negombo,2016,12,4266,5791,10057,224791,0.1168,derived
Negombo,2017,1,3548,4829,8377,219360,0.0911,derived
Negombo,2017,2,3442,5047,8489,197517,0.0903,derived
Negombo,2017,3,3403,4808,8211,188076,0.0894,derived
Negombo,2017,4,2559,3690,6249,160249,0.0697,derived
Negombo,2017,5,2254,2954,5208,121891,0.0581,derived
Negombo,2017,6,2458,3430,5888,123351,0.0641,derived
Negombo,2017,7,3587,5172,8759,205482,0.094,derived
Negombo,2017,8,3408,4933,8341,190928,0.0886,derived
Negombo,2017,9,2619,3795,6414,145077,0.0709,derived
Negombo,2017,10,2925,3953,6878,152429,0.0766,derived
Negombo,2017,11,3544,5160,8704,167511,0.0905,derived
Negombo,2017,12,4445,6321,10766,244536,0.1168,derived
Negombo,2018,1,3836,5243,9079,238924,0.0911,derived
Negombo,2018,2,3585,5197,8782,235618,0.0903,derived
Negombo,2018,3,3598,5525,9123,233382,0.0894,derived
Negombo,2018,4,2915,4053,6968,180429,0.0697,derived
Negombo,2018,5,2506,3302,5808,129466,0.0581,derived
Negombo,2018,6,2632,3779,6411,146828,0.0641,derived
Negombo,2018,7,4072,5614,9686,217829,0.094,derived
Negombo,2018,8,3748,5221,8969,200359,0.0886,derived
Negombo,2018,9,3013,4193,7206,149087,0.0709,derived
Negombo,2018,10,3118,4510,7628,153123,0.0766,derived
Negombo,2018,11,3677,5332,9009,195582,0.0905,derived
Negombo,2018,12,4833,7389,12222,253169,0.1168,derived
Negombo,2019,1,3134,4208,7342,244239,0.0911,derived
Negombo,2019,2,3097,4421,7518,252033,0.0903,derived
Negombo,2019,3,3233,4234,7467,244328,0.0894,derived
Negombo,2019,4,2285,3441,5726,166975,0.0697,derived
Negombo,2019,5,1918,2765,4683,37802,0.0581,derived
Negombo,2019,6,2192,3086,5278,63072,0.0641,derived
Negombo,2019,7,3306,4442,7748,115701,0.094,derived
Negombo,2019,8,3026,4269,7295,143587,0.0886,derived
Negombo,2019,9,2452,3428,5880,108575,0.0709,derived
Negombo,2019,10,2672,3787,6459,118743,0.0766,derived
Negombo,2019,11,3152,4421,7573,176984,0.0905,derived
Negombo,2019,12,3830,5638,9468,241663,0.1168,derived
Negombo,2020,1,843,1190,2033,228434,0.0911,derived
Negombo,2020,2,807,1131,1938,207507,0.0903,derived
Negombo,2020,3,802,1161,1963,71370,0.0894,derived
Negombo,2020,4,655,879,1534,0,0.0697,derived
Negombo,2020,5,545,745,1290,0,0.0581,derived
Negombo,2020,6,583,814,1397,0,0.0641,derived
Negombo,2020,7,878,1213,2091,0,0.094,derived
Negombo,2020,8,864,1103,1967,0,0.0886,derived
Negombo,2020,9,657,891,1548,0,0.0709,derived
Negombo,2020,10,681,978,1659,0,0.0766,derived
Negombo,2020,11,829,1257,2086,0,0.0905,derived
Negombo,2020,12,1060,1441,2501,0,0.1168,derived
Negombo,2021,1,321,418,739,1682,0.0911,derived
Negombo,2021,2,315,442,757,3366,0.0903,derived
Negombo,2021,3,320,450,770,4581,0.0894,derived
Negombo,2021,4,240,339,579,4168,0.0697,derived
Negombo,2021,5,198,275,473,1497,0.0581,derived
Negombo,2021,6,226,302,528,1614,0.0641,derived
Negombo,2021,7,325,447,772,2429,0.094,derived
Negombo,2021,8,315,457,772,5040,0.0886,derived
Negombo,2021,9,238,328,566,13547,0.0709,derived
Negombo,2021,10,267,375,642,22771,0.0766,derived
Negombo,2021,11,318,437,755,44294,0.0905,derived
Negombo,2021,12,406,578,984,89506,0.1168,derived
Negombo,2022,1,1217,1555,2772,82327,0.0911,derived
Negombo,2022,2,1157,1648,2805,96507,0.0903,derived
Negombo,2022,3,1126,1705,2831,106500,0.0894,derived
Negombo,2022,4,885,1262,2147,62980,0.0697,derived
Negombo,2022,5,765,1035,1800,30207,0.0581,derived
Negombo,2022,6,785,1148,1933,32856,0.0641,derived
Negombo,2022,7,1256,1689,2945,47293,0.094,derived
Negombo,2022,8,1118,1651,2769,37760,0.0886,derived
Negombo,2022,9,909,1266,2175,29802,0.0709,derived
Negombo,2022,10,997,1421,2418,42026,0.0766,derived
Negombo,2022,11,1255,1681,2936,59759,0.0905,derived
Negombo,2022,12,1565,2086,3651,91961,0.1168,derived
Negombo,2023,1,2363,3421,5784,102545,0.0911,derived
Negombo,2023,2,2424,3274,5698,107639,0.0903,derived
Negombo,2023,3,2380,3390,5770,125495,0.0894,derived
Negombo,2023,4,1884,2650,4534,105498,0.0697,derived
Negombo,2023,5,1569,2144,3713,83309,0.0581,derived
Negombo,2023,6,1690,2317,4007,100388,0.0641,derived
Negombo,2023,7,2652,3526,6178,143039,0.094,derived
Negombo,2023,8,2355,3227,5582,136405,0.0886,derived
Negombo,2023,9,2064,2571,4635,111938,0.0709,derived
Negombo,2023,10,2024,2906,4930,109199,0.0766,derived
Negombo,2023,11,2465,3487,5952,151496,0.0905,derived
Negombo,2023,12,3295,4442,7737,210352,0.1168,derived
Negombo,2024,1,3260,4678,7938,208253,0.0911,derived
Negombo,2024,2,3367,4961,8328,218350,0.0903,derived
Negombo,2024,3,3165,4792,7957,209181,0.0894,derived
Negombo,2024,4,2588,3694,6282,148867,0.0697,derived
Negombo,2024,5,2141,2931,5072,112128,0.0581,derived
Negombo,2024,6,2424,3384,5808,113470,0.0641,derived
Negombo,2024,7,3577,4864,8441,187810,0.094,derived
Negombo,2024,8,3215,4369,7584,164609,0.0886,derived
Negombo,2024,9,2684,3714,6398,122140,0.0709,derived
Negombo,2024,10,2749,3899,6648,135907,0.0766,derived
Negombo,2024,11,3296,4472,7768,184158,0.0905,derived
Negombo,2024,12,4209,5836,10045,248592,0.1168,derived
Negombo,2025,1,3872,5367,9239,252761,0.0911,derived
Negombo,2025,2,3695,5769,9464,240217,0.0903,derived
Negombo,2025,3,3991,5260,9251,229298,0.0894,derived
Negombo,2025,4,3022,4249,7271,174608,0.0697,derived
Negombo,2025,5,2590,3415,6005,132919,0.0581,derived
Negombo,2025,6,2850,3800,6650,138241,0.0641,derived
Negombo,2025,7,3885,5789,9674,200244,0.094,derived
Negombo,2025,8,3959,5751,9710,198235,0.0886,derived
Negombo,2025,9,2940,4360,7300,158971,0.0709,derived
Negombo,2025,10,3255,4723,7978,165193,0.0766,derived
Negombo,2025,11,3721,5243,8964,212906,0.0905,derived
Negombo,2025,12,4907,7051,11958,287423,0.1168,derived
