destination,year,month,avg_temp_max_c,avg_temp_min_c,avg_temp_c,total_rainfall_mm,rainy_days,avg_humidity_pct,sunshine_hours_daily,weather_suitability_score,season,is_peak_national
Polonnaruwa,2016,12,31.1,20.4,25.8,199.2,10,69.7,8.3,0.7977,dry_season,1
Polonnaruwa,2017,1,32.5,20.3,26.4,74.9,3,63.0,9.1,0.925,dry_season,1
Polonnaruwa,2017,2,34.3,21.2,27.8,50.7,2,63.6,9.3,0.9507,dry_season,1
Polonnaruwa,2017,3,36.2,23.3,29.8,80.2,4,59.2,9.2,0.9224,dry_season,1
Polonnaruwa,2017,4,36.3,25.5,30.9,199.2,11,59.9,8.4,0.7998,dry_season,1
Polonnaruwa,2017,5,33.6,25.4,29.5,153.6,7,66.0,7.2,0.815,southwest_monsoon,0
Polonnaruwa,2017,6,32.7,25.0,28.9,63.2,4,69.6,7.7,0.9059,southwest_monsoon,0
Polonnaruwa,2017,7,32.9,24.9,28.9,57.4,4,65.1,7.5,0.9069,southwest_monsoon,0
Polonnaruwa,2017,8,31.4,24.1,27.8,63.7,4,69.3,7.9,0.9097,southwest_monsoon,0
Polonnaruwa,2017,9,32.4,24.5,28.4,117.5,8,65.8,7.7,0.8577,southwest_monsoon,0
Polonnaruwa,2017,10,31.7,23.5,27.6,262.7,13,70.7,7.3,0.7202,northeast_monsoon,0
Polonnaruwa,2017,11,30.8,21.5,26.1,302.1,10,69.8,6.7,0.6725,northeast_monsoon,0
Polonnaruwa,2017,12,31.4,20.6,26.0,178.0,8,67.7,8.4,0.8186,dry_season,1
Polonnaruwa,2018,1,32.9,20.5,26.7,62.5,4,65.4,9.0,0.9339,dry_season,1
Polonnaruwa,2018,2,33.7,21.0,27.4,59.0,2,61.4,9.1,0.9391,dry_season,1
Polonnaruwa,2018,3,35.6,23.1,29.4,79.9,4,57.6,9.5,0.929,dry_season,1
Polonnaruwa,2018,4,36.8,25.8,31.3,202.4,8,64.5,8.8,0.6854,dry_season,1
Polonnaruwa,2018,5,34.0,25.6,29.8,135.2,10,66.3,7.0,0.8272,southwest_monsoon,0
Polonnaruwa,2018,6,33.1,25.3,29.2,59.9,4,67.4,7.7,0.9089,southwest_monsoon,0
Polonnaruwa,2018,7,32.8,24.9,28.8,49.3,3,66.2,7.3,0.9099,southwest_monsoon,0
Polonnaruwa,2018,8,32.6,24.7,28.6,44.0,3,67.9,7.4,0.9167,southwest_monsoon,0
Polonnaruwa,2018,9,33.0,24.8,28.9,138.2,7,71.5,7.3,0.8308,southwest_monsoon,0
Polonnaruwa,2018,10,31.4,23.4,27.4,161.5,10,71.1,7.2,0.808,northeast_monsoon,0
Polonnaruwa,2018,11,31.1,21.7,26.4,257.7,11,72.8,7.1,0.7204,northeast_monsoon,0
Polonnaruwa,2018,12,30.7,20.2,25.4,168.6,7,67.5,7.8,0.8143,dry_season,1
Polonnaruwa,2019,1,32.0,20.1,26.1,65.4,4,68.9,9.6,0.9419,dry_season,1
Polonnaruwa,2019,2,34.0,21.1,27.6,60.1,4,58.0,9.5,0.9466,dry_season,1
Polonnaruwa,2019,3,35.1,22.8,29.0,86.4,4,58.0,9.2,0.9169,dry_season,1
Polonnaruwa,2019,4,36.8,25.7,31.2,195.7,9,63.8,8.2,0.6787,dry_season,1
Polonnaruwa,2019,5,34.0,25.5,29.8,208.4,9,68.0,8.3,0.7895,southwest_monsoon,0
Polonnaruwa,2019,6,33.5,25.4,29.4,85.5,5,67.4,7.3,0.8777,southwest_monsoon,0
Polonnaruwa,2019,7,32.7,24.8,28.8,72.3,4,66.3,7.2,0.8873,southwest_monsoon,0
Polonnaruwa,2019,8,32.0,24.4,28.2,69.1,4,65.7,7.6,0.8986,southwest_monsoon,0
Polonnaruwa,2019,9,32.2,24.3,28.2,126.8,7,70.4,7.4,0.8431,southwest_monsoon,0
Polonnaruwa,2019,10,31.2,23.2,27.2,182.2,11,71.8,7.7,0.8001,northeast_monsoon,0
Polonnaruwa,2019,11,31.2,21.7,26.4,453.5,13,70.6,7.0,0.5474,northeast_monsoon,0
Polonnaruwa,2019,12,30.9,20.3,25.6,155.9,8,65.1,8.0,0.8298,dry_season,1
Polonnaruwa,2020,1,32.6,20.3,26.5,75.2,5,63.3,9.1,0.9247,dry_season,1
Polonnaruwa,2020,2,33.8,21.0,27.4,54.4,3,58.2,9.3,0.9474,dry_season,1
Polonnaruwa,2020,3,34.6,22.5,28.6,117.5,6,60.1,9.0,0.885,dry_season,1
Polonnaruwa,2020,4,35.5,25.1,30.3,178.0,12,61.9,9.1,0.8334,dry_season,1
Polonnaruwa,2020,5,34.3,25.7,30.0,167.9,9,63.9,7.8,0.815,southwest_monsoon,0
Polonnaruwa,2020,6,32.5,24.9,28.7,80.7,5,67.9,7.2,0.8798,southwest_monsoon,0
Polonnaruwa,2020,7,32.1,24.5,28.3,78.6,4,70.8,7.7,0.8922,southwest_monsoon,0
Polonnaruwa,2020,8,32.5,24.6,28.6,81.0,4,66.4,7.7,0.8901,southwest_monsoon,0
Polonnaruwa,2020,9,31.8,24.2,28.0,151.4,8,66.4,8.0,0.8338,southwest_monsoon,0
Polonnaruwa,2020,10,31.8,23.6,27.7,183.7,12,73.4,7.5,0.7946,northeast_monsoon,0
Polonnaruwa,2020,11,30.2,21.2,25.7,386.9,12,70.0,7.0,0.6035,northeast_monsoon,0
Polonnaruwa,2020,12,30.3,20.0,25.1,183.8,11,68.2,8.8,0.8219,dry_season,1
Polonnaruwa,2021,1,32.5,20.3,26.4,68.8,4,64.4,9.1,0.9304,dry_season,1
Polonnaruwa,2021,2,33.8,21.0,27.4,52.7,3,61.7,9.4,0.9511,dry_season,1
Polonnaruwa,2021,3,34.9,22.7,28.8,90.1,5,60.7,9.8,0.9199,dry_season,1
Polonnaruwa,2021,4,35.9,25.3,30.6,190.4,10,58.1,8.6,0.8118,dry_season,1
Polonnaruwa,2021,5,33.6,25.3,29.5,188.3,8,65.5,7.6,0.7926,southwest_monsoon,0
Polonnaruwa,2021,6,32.7,25.0,28.9,60.0,5,69.9,8.1,0.9172,southwest_monsoon,0
Polonnaruwa,2021,7,32.5,24.7,28.6,71.2,4,67.7,7.9,0.903,southwest_monsoon,0
Polonnaruwa,2021,8,32.1,24.4,28.2,67.5,4,69.8,7.6,0.9,southwest_monsoon,0
Polonnaruwa,2021,9,32.2,24.3,28.2,95.6,7,71.4,7.8,0.8792,southwest_monsoon,0
Polonnaruwa,2021,10,31.6,23.4,27.5,251.9,12,74.9,7.6,0.7361,northeast_monsoon,0
Polonnaruwa,2021,11,30.7,21.4,26.0,305.0,13,71.4,7.7,0.691,northeast_monsoon,0
Polonnaruwa,2021,12,31.1,20.4,25.8,162.1,9,68.1,8.0,0.8243,dry_season,1
Polonnaruwa,2022,1,33.2,20.7,27.0,51.3,4,66.3,8.8,0.9397,dry_season,1
Polonnaruwa,2022,2,34.1,21.2,27.6,55.9,2,60.6,9.1,0.9419,dry_season,1
Polonnaruwa,2022,3,35.1,22.8,29.0,80.7,4,61.2,9.4,0.9262,dry_season,1
Polonnaruwa,2022,4,36.7,25.7,31.2,141.5,6,60.4,8.0,0.7226,dry_season,1
Polonnaruwa,2022,5,34.7,25.9,30.3,147.1,7,69.6,7.8,0.8335,southwest_monsoon,0
Polonnaruwa,2022,6,33.0,25.2,29.1,68.7,4,67.7,7.5,0.8968,southwest_monsoon,0
Polonnaruwa,2022,7,33.0,25.0,29.0,63.7,4,69.3,7.9,0.9097,southwest_monsoon,0
Polonnaruwa,2022,8,31.8,24.3,28.1,56.9,4,70.4,7.8,0.9136,southwest_monsoon,0
Polonnaruwa,2022,9,32.8,24.7,28.8,123.9,6,70.5,7.4,0.8457,southwest_monsoon,0
Polonnaruwa,2022,10,31.2,23.3,27.2,191.6,12,67.8,7.1,0.7792,northeast_monsoon,0
Polonnaruwa,2022,11,31.4,21.8,26.6,256.6,13,73.5,7.0,0.7193,northeast_monsoon,0
Polonnaruwa,2022,12,31.7,20.7,26.2,169.7,8,67.7,8.9,0.8365,dry_season,1
Polonnaruwa,2023,1,32.7,20.5,26.6,68.7,4,63.4,8.8,0.9242,dry_season,1
Polonnaruwa,2023,2,33.3,20.8,27.0,51.4,2,61.7,8.8,0.9396,dry_season,1
Polonnaruwa,2023,3,35.6,23.1,29.4,97.3,5,59.4,8.8,0.8988,dry_season,1
Polonnaruwa,2023,4,35.7,25.3,30.5,217.0,7,59.2,8.3,0.7818,dry_season,1
Polonnaruwa,2023,5,34.5,25.9,30.2,143.1,8,69.3,7.7,0.8349,southwest_monsoon,0
Polonnaruwa,2023,6,33.2,25.3,29.2,49.4,3,70.7,7.5,0.914,southwest_monsoon,0
Polonnaruwa,2023,7,32.4,24.7,28.5,58.2,3,71.1,8.0,0.9167,southwest_monsoon,0
Polonnaruwa,2023,8,32.5,24.7,28.6,66.8,3,70.4,7.7,0.9027,southwest_monsoon,0
Polonnaruwa,2023,9,32.2,24.4,28.3,97.6,6,72.7,7.5,0.8711,southwest_monsoon,0
Polonnaruwa,2023,10,31.0,23.2,27.1,189.1,10,74.6,7.4,0.7877,northeast_monsoon,0
Polonnaruwa,2023,11,31.1,21.7,26.4,265.4,11,71.2,7.6,0.7241,northeast_monsoon,0
Polonnaruwa,2023,12,31.6,20.7,26.1,134.0,6,70.7,8.1,0.8514,dry_season,1
Polonnaruwa,2024,1,31.2,19.7,25.4,71.5,4,64.6,9.0,0.9259,dry_season,1
Polonnaruwa,2024,2,34.2,21.2,27.7,61.8,3,58.5,8.6,0.9261,dry_season,1
Polonnaruwa,2024,3,36.0,23.3,29.6,100.6,5,57.2,8.9,0.8979,dry_season,1
Polonnaruwa,2024,4,35.5,25.1,30.3,213.1,8,61.2,8.1,0.7811,dry_season,1
Polonnaruwa,2024,5,34.6,25.9,30.2,164.8,8,66.5,7.9,0.8198,southwest_monsoon,0
Polonnaruwa,2024,6,33.3,25.3,29.3,90.2,5,70.1,7.5,0.8777,southwest_monsoon,0
Polonnaruwa,2024,7,32.5,24.8,28.6,63.2,4,71.7,7.5,0.9017,southwest_monsoon,0
Polonnaruwa,2024,8,32.7,24.8,28.8,72.0,4,67.6,7.5,0.8939,southwest_monsoon,0
Polonnaruwa,2024,9,32.4,24.5,28.4,118.6,6,70.1,7.8,0.8588,southwest_monsoon,0
Polonnaruwa,2024,10,32.0,23.7,27.9,161.9,11,67.9,7.8,0.8203,northeast_monsoon,0
Polonnaruwa,2024,11,31.1,21.7,26.4,311.0,13,73.5,7.4,0.6793,northeast_monsoon,0
Polonnaruwa,2024,12,31.4,20.6,26.0,174.9,9,65.0,8.3,0.8193,dry_season,1
Arugam Bay,2015,1,29.8,21.7,25.8,256.1,13,74.5,7.2,0.7239,dry_season,1
Arugam Bay,2015,2,30.5,22.0,26.2,121.6,7,76.3,8.2,0.8645,dry_season,1
Arugam Bay,2015,3,32.6,23.6,28.1,68.2,5,70.0,8.1,0.9099,dry_season,1
Arugam Bay,2015,4,32.4,24.8,28.6,56.6,3,64.5,9.3,0.9455,dry_season,1
Arugam Bay,2015,5,33.1,25.9,29.5,29.0,4,66.0,8.9,0.9616,southwest_monsoon,0
Arugam Bay,2015,6,31.3,24.9,28.1,29.2,2,66.3,9.1,0.9656,southwest_monsoon,0
Arugam Bay,2015,7,30.8,24.4,27.6,40.4,3,63.7,9.1,0.9557,southwest_monsoon,0
Arugam Bay,2015,8,31.9,24.7,28.3,38.7,2,63.0,9.0,0.9551,southwest_monsoon,0
Arugam Bay,2015,9,31.5,24.3,27.9,67.6,4,69.4,8.2,0.9125,southwest_monsoon,0
Arugam Bay,2015,10,30.1,23.0,26.6,201.9,9,72.1,7.5,0.7784,northeast_monsoon,0
Arugam Bay,2015,11,29.1,22.2,25.6,336.9,19,81.4,6.8,0.6437,northeast_monsoon,0
Arugam Bay,2015,12,29.4,21.7,25.5,372.2,15,84.9,6.7,0.6102,dry_season,1
Arugam Bay,2016,1,30.4,22.0,26.2,271.4,17,77.7,7.1,0.7082,dry_season,1
Arugam Bay,2016,2,30.0,21.7,25.9,138.6,9,72.3,7.8,0.841,dry_season,1
Arugam Bay,2016,3,30.9,22.7,26.8,78.3,5,72.9,8.8,0.9157,dry_season,1
Arugam Bay,2016,4,31.8,24.4,28.1,56.7,4,69.5,8.8,0.9349,dry_season,1
Arugam Bay,2016,5,32.3,25.4,28.8,49.5,3,68.5,9.6,0.956,southwest_monsoon,0
Arugam Bay,2016,6,31.2,24.9,28.0,35.4,2,65.0,9.4,0.9664,southwest_monsoon,0
Arugam Bay,2016,7,29.9,24.0,26.9,33.1,3,65.2,8.8,0.9558,southwest_monsoon,0
Arugam Bay,2016,8,31.1,24.3,27.7,38.3,3,67.2,8.6,0.947,southwest_monsoon,0
Arugam Bay,2016,9,30.8,23.9,27.4,71.5,5,68.9,8.4,0.9133,southwest_monsoon,0
Arugam Bay,2016,10,29.1,22.5,25.8,245.2,11,73.1,7.9,0.7484,northeast_monsoon,0
Arugam Bay,2016,11,28.7,22.0,25.4,358.5,15,77.8,6.6,0.6203,northeast_monsoon,0
Arugam Bay,2016,12,29.2,21.6,25.4,356.3,18,76.4,6.9,0.6286,dry_season,1
Arugam Bay,2017,1,30.1,21.8,26.0,243.4,14,78.9,6.9,0.7289,dry_season,1
Arugam Bay,2017,2,30.8,22.2,26.5,130.4,7,73.1,7.9,0.8504,dry_season,1
Arugam Bay,2017,3,33.0,23.8,28.4,75.4,5,70.5,9.2,0.9267,dry_season,1
Arugam Bay,2017,4,32.4,24.8,28.6,58.9,4,70.4,8.3,0.9224,dry_season,1
Arugam Bay,2017,5,32.6,25.6,29.1,40.7,2,65.1,9.3,0.9596,southwest_monsoon,0
Arugam Bay,2017,6,31.4,25.0,28.2,25.7,1,67.8,8.7,0.9603,southwest_monsoon,0
Arugam Bay,2017,7,30.9,24.5,27.7,33.1,3,67.6,8.8,0.9558,southwest_monsoon,0
Arugam Bay,2017,8,31.8,24.7,28.2,40.2,2,68.9,8.8,0.9495,southwest_monsoon,0
Arugam Bay,2017,9,31.0,24.1,27.6,74.9,4,70.1,8.8,0.9187,southwest_monsoon,0
Arugam Bay,2017,10,30.8,23.4,27.1,240.1,9,74.0,7.4,0.7424,northeast_monsoon,0
Arugam Bay,2017,11,29.2,22.3,25.8,361.5,14,80.9,6.4,0.6134,northeast_monsoon,0
Arugam Bay,2017,12,29.6,21.8,25.7,385.5,17,80.8,6.7,0.5984,dry_season,1
Arugam Bay,2018,1,30.3,22.0,26.1,243.3,12,77.5,6.9,0.729,dry_season,1
Arugam Bay,2018,2,30.7,22.1,26.4,103.4,8,75.7,7.9,0.8744,dry_season,1
Arugam Bay,2018,3,32.4,23.5,27.9,65.9,4,70.1,8.1,0.9119,dry_season,1
Arugam Bay,2018,4,31.7,24.4,28.0,65.0,3,70.7,8.8,0.9275,dry_season,1
Arugam Bay,2018,5,32.6,25.7,29.1,39.0,2,64.5,9.0,0.9548,southwest_monsoon,0
Arugam Bay,2018,6,32.6,25.6,29.1,25.7,1,67.4,9.3,0.9729,southwest_monsoon,0
Arugam Bay,2018,7,31.8,25.0,28.4,31.1,2,69.6,8.9,0.9597,southwest_monsoon,0
Arugam Bay,2018,8,30.9,24.2,27.5,39.9,2,64.5,8.6,0.9456,southwest_monsoon,0
Arugam Bay,2018,9,31.2,24.2,27.7,65.2,5,64.4,8.2,0.9147,southwest_monsoon,0
Arugam Bay,2018,10,30.8,23.4,27.1,179.9,10,71.9,7.1,0.7896,northeast_monsoon,0
Arugam Bay,2018,11,29.2,22.3,25.8,280.2,14,79.1,6.6,0.6899,northeast_monsoon,0
Arugam Bay,2018,12,29.0,21.5,25.2,311.8,13,81.3,6.5,0.6597,dry_season,1
Arugam Bay,2019,1,30.5,22.1,26.3,348.9,16,74.4,7.0,0.6372,dry_season,1
Arugam Bay,2019,2,31.1,22.3,26.7,132.2,9,73.5,7.7,0.8446,dry_season,1
Arugam Bay,2019,3,31.6,23.1,27.4,77.6,5,67.9,8.2,0.9037,dry_season,1
Arugam Bay,2019,4,31.9,24.5,28.2,55.8,4,65.3,9.0,0.9399,dry_season,1
Arugam Bay,2019,5,32.6,25.6,29.1,40.9,2,70.2,8.6,0.9447,southwest_monsoon,0
Arugam Bay,2019,6,31.5,25.0,28.2,29.1,2,66.2,9.0,0.9636,southwest_monsoon,0
Arugam Bay,2019,7,31.7,24.9,28.3,33.3,3,64.8,8.6,0.9515,southwest_monsoon,0
Arugam Bay,2019,8,32.2,24.9,28.6,30.0,3,64.3,9.0,0.9628,southwest_monsoon,0
Arugam Bay,2019,9,31.2,24.2,27.7,76.0,5,67.3,8.3,0.9072,southwest_monsoon,0
Arugam Bay,2019,10,30.2,23.1,26.6,241.7,12,76.6,7.6,0.7452,northeast_monsoon,0
Arugam Bay,2019,11,29.0,22.2,25.6,344.8,18,77.9,6.3,0.6261,northeast_monsoon,0
Arugam Bay,2019,12,28.6,21.3,25.0,362.7,12,79.6,7.1,0.6271,dry_season,1
Arugam Bay,2020,1,30.4,22.0,26.2,282.4,16,76.7,7.2,0.7006,dry_season,1
Arugam Bay,2020,2,29.5,21.5,25.5,132.0,8,73.0,7.6,0.8427,dry_season,1
Arugam Bay,2020,3,32.4,23.5,27.9,100.8,5,67.6,8.6,0.8915,dry_season,1
Arugam Bay,2020,4,32.4,24.7,28.5,81.0,3,69.3,8.7,0.9112,dry_season,1
Arugam Bay,2020,5,33.1,25.8,29.5,35.4,3,65.9,9.1,0.9601,southwest_monsoon,0
Arugam Bay,2020,6,31.4,25.0,28.2,36.1,1,60.9,9.0,0.9574,southwest_monsoon,0
Arugam Bay,2020,7,31.7,24.9,28.3,39.5,3,63.9,9.0,0.9544,southwest_monsoon,0
Arugam Bay,2020,8,31.0,24.2,27.6,41.4,3,64.4,8.3,0.9379,southwest_monsoon,0
Arugam Bay,2020,9,31.4,24.3,27.9,77.8,6,70.1,8.7,0.914,southwest_monsoon,0
Arugam Bay,2020,10,30.6,23.2,26.9,224.6,13,78.4,7.2,0.7519,northeast_monsoon,0
Arugam Bay,2020,11,29.1,22.2,25.6,497.9,17,81.7,6.0,0.5263,northeast_monsoon,0
Arugam Bay,2020,12,28.8,21.4,25.1,476.6,16,79.6,6.5,0.5368,dry_season,1
Arugam Bay,2021,1,29.0,21.3,25.1,215.5,15,78.7,7.3,0.7621,dry_season,1
Arugam Bay,2021,2,29.6,21.5,25.6,110.4,9,72.8,7.4,0.8577,dry_season,1
Arugam Bay,2021,3,31.2,22.9,27.0,70.3,5,68.5,8.3,0.9122,dry_season,1
Arugam Bay,2021,4,31.5,24.3,27.9,44.3,3,65.1,8.8,0.9459,dry_season,1
Arugam Bay,2021,5,33.1,25.8,29.5,42.3,3,67.3,9.0,0.9519,southwest_monsoon,0
Arugam Bay,2021,6,31.3,24.9,28.1,25.2,2,65.3,9.3,0.9734,southwest_monsoon,0
Arugam Bay,2021,7,30.8,24.4,27.6,35.4,3,67.9,8.8,0.9538,southwest_monsoon,0
Arugam Bay,2021,8,31.0,24.2,27.6,31.8,3,65.5,8.6,0.9528,southwest_monsoon,0
Arugam Bay,2021,9,31.0,24.0,27.5,65.8,4,68.6,8.6,0.9226,southwest_monsoon,0
Arugam Bay,2021,10,30.0,22.9,26.4,179.2,10,74.9,7.3,0.7944,northeast_monsoon,0
Arugam Bay,2021,11,29.0,22.1,25.6,202.1,16,83.0,6.3,0.753,northeast_monsoon,0
Arugam Bay,2021,12,28.2,21.1,24.6,375.9,14,80.8,6.9,0.6111,dry_season,1
Arugam Bay,2022,1,29.6,21.6,25.6,222.8,12,83.4,6.8,0.7451,dry_season,1
Arugam Bay,2022,2,30.9,22.2,26.5,124.3,6,74.8,7.9,0.8558,dry_season,1
Arugam Bay,2022,3,32.3,23.5,27.9,59.8,5,73.7,8.8,0.9321,dry_season,1
Arugam Bay,2022,4,32.2,24.7,28.5,49.4,4,64.3,8.7,0.9392,dry_season,1
Arugam Bay,2022,5,32.1,25.4,28.8,37.6,2,67.9,8.9,0.9539,southwest_monsoon,0
Arugam Bay,2022,6,31.7,25.2,28.4,21.3,1,62.9,9.7,0.9811,southwest_monsoon,0
Arugam Bay,2022,7,31.8,25.0,28.4,29.9,3,67.2,9.0,0.9629,southwest_monsoon,0
Arugam Bay,2022,8,31.5,24.5,28.0,44.0,3,63.3,8.3,0.9356,southwest_monsoon,0
Arugam Bay,2022,9,31.9,24.6,28.2,67.8,5,69.8,8.3,0.9145,southwest_monsoon,0
Arugam Bay,2022,10,30.9,23.4,27.1,167.5,10,74.9,7.4,0.8069,northeast_monsoon,0
Arugam Bay,2022,11,29.5,22.4,25.9,261.6,16,78.3,6.6,0.7064,northeast_monsoon,0
Arugam Bay,2022,12,28.6,21.3,25.0,341.8,14,78.2,5.4,0.6099,dry_season,1
Arugam Bay,2023,1,30.3,22.0,26.1,201.1,14,80.0,6.9,0.7665,dry_season,1
Arugam Bay,2023,2,31.2,22.4,26.8,96.9,7,73.6,8.0,0.8823,dry_season,1
Arugam Bay,2023,3,32.3,23.5,27.9,58.1,4,71.2,8.9,0.9357,dry_season,1
Arugam Bay,2023,4,33.2,25.2,29.2,60.0,3,69.7,8.4,0.9235,dry_season,1
Arugam Bay,2023,5,33.5,26.1,29.8,30.3,3,64.5,8.8,0.9583,southwest_monsoon,0
Arugam Bay,2023,6,32.0,25.4,28.7,30.6,1,63.2,9.1,0.9644,southwest_monsoon,0
Arugam Bay,2023,7,31.7,25.0,28.4,24.7,2,67.6,8.9,0.9654,southwest_monsoon,0
Arugam Bay,2023,8,32.1,24.9,28.5,32.0,2,62.5,9.3,0.9673,southwest_monsoon,0
Arugam Bay,2023,9,31.5,24.4,27.9,73.4,4,71.3,8.5,0.9137,southwest_monsoon,0
Arugam Bay,2023,10,30.2,23.1,26.6,151.7,10,75.3,7.0,0.8125,northeast_monsoon,0
Arugam Bay,2023,11,30.0,22.7,26.4,333.3,15,80.2,6.4,0.6385,northeast_monsoon,0
Arugam Bay,2023,12,28.4,21.3,24.9,436.5,15,81.2,6.7,0.5531,dry_season,1
Arugam Bay,2024,1,30.3,22.0,26.1,249.8,15,78.8,6.8,0.7211,dry_season,1
Arugam Bay,2024,2,30.4,22.0,26.2,137.6,9,76.8,7.9,0.844,dry_season,1
Arugam Bay,2024,3,32.0,23.4,27.7,74.1,4,70.1,8.7,0.9173,dry_season,1
Arugam Bay,2024,4,32.6,24.9,28.8,53.9,3,65.4,9.5,0.9521,dry_season,1
Arugam Bay,2024,5,33.5,26.1,29.8,43.3,3,68.9,8.7,0.9447,southwest_monsoon,0
Arugam Bay,2024,6,32.0,25.3,28.6,38.6,2,67.3,8.6,0.9467,southwest_monsoon,0
Arugam Bay,2024,7,31.9,25.0,28.4,32.8,3,66.6,8.9,0.9582,southwest_monsoon,0
Arugam Bay,2024,8,31.9,24.8,28.4,44.9,3,63.1,8.6,0.9411,southwest_monsoon,0
Arugam Bay,2024,9,31.3,24.3,27.8,80.1,6,68.4,8.5,0.9077,southwest_monsoon,0
Arugam Bay,2024,10,30.7,23.4,27.0,207.4,11,77.3,7.3,0.7693,northeast_monsoon,0
Arugam Bay,2024,11,29.3,22.4,25.9,334.4,17,80.1,6.2,0.6333,northeast_monsoon,0
Arugam Bay,2024,12,29.5,21.8,25.6,315.4,17,76.3,6.4,0.6544,dry_season,1
Trincomalee,2015,1,28.7,22.0,25.4,266.2,16,77.7,6.6,0.7023,dry_season,1
Trincomalee,2015,2,29.6,22.3,26.0,139.1,10,70.2,8.1,0.8469,dry_season,1
Trincomalee,2015,3,31.4,23.8,27.6,78.1,5,70.2,8.3,0.9053,dry_season,1
Trincomalee,2015,4,32.5,25.2,28.9,53.7,4,67.5,8.4,0.9291,dry_season,1
Trincomalee,2015,5,33.9,26.8,30.4,42.8,2,64.9,9.1,0.9535,southwest_monsoon,0
Trincomalee,2015,6,33.7,26.4,30.1,22.9,2,59.7,9.2,0.9733,southwest_monsoon,0
Trincomalee,2015,7,32.6,25.6,29.1,32.0,2,62.4,9.3,0.9673,southwest_monsoon,0
Trincomalee,2015,8,32.4,25.3,28.9,39.9,3,62.3,9.0,0.954,southwest_monsoon,0
Trincomalee,2015,9,32.2,25.1,28.7,64.6,4,69.2,8.8,0.9278,southwest_monsoon,0
Trincomalee,2015,10,31.3,24.4,27.9,164.1,9,73.3,7.6,0.8141,northeast_monsoon,0
Trincomalee,2015,11,29.5,23.5,26.5,389.3,19,78.0,6.4,0.5887,northeast_monsoon,0
Trincomalee,2015,12,27.9,22.2,25.0,336.8,12,81.1,6.1,0.629,dry_season,1
Trincomalee,2016,1,29.7,22.5,26.1,314.6,15,77.1,6.4,0.6551,dry_season,1
Trincomalee,2016,2,29.3,22.2,25.8,155.7,8,75.5,7.8,0.8258,dry_season,1
Trincomalee,2016,3,31.7,23.9,27.8,104.6,5,75.6,9.2,0.9007,dry_season,1
Trincomalee,2016,4,32.2,25.0,28.6,57.2,4,67.8,8.8,0.9344,dry_season,1
Trincomalee,2016,5,33.1,26.3,29.7,40.3,2,63.3,9.6,0.9642,southwest_monsoon,0
Trincomalee,2016,6,33.3,26.2,29.8,28.1,2,61.5,8.8,0.9603,southwest_monsoon,0
Trincomalee,2016,7,32.7,25.6,29.2,35.3,2,58.1,8.7,0.9518,southwest_monsoon,0
Trincomalee,2016,8,32.4,25.3,28.9,45.5,2,62.0,9.0,0.949,southwest_monsoon,0
Trincomalee,2016,9,31.5,24.8,28.1,63.0,3,68.2,8.7,0.9272,southwest_monsoon,0
Trincomalee,2016,10,30.6,24.1,27.4,198.0,12,75.6,7.5,0.7819,northeast_monsoon,0
Trincomalee,2016,11,28.7,23.1,25.9,460.4,21,79.3,6.2,0.5305,northeast_monsoon,0
Trincomalee,2016,12,28.1,22.3,25.2,406.2,16,80.9,6.3,0.5716,dry_season,1
Trincomalee,2017,1,29.6,22.5,26.1,321.1,17,77.4,6.4,0.6493,dry_season,1
Trincomalee,2017,2,30.1,22.6,26.4,114.5,9,71.0,7.6,0.8582,dry_season,1
Trincomalee,2017,3,31.5,23.8,27.6,90.0,5,69.6,8.2,0.8926,dry_season,1
Trincomalee,2017,4,32.8,25.4,29.1,41.2,4,66.4,9.4,0.9613,dry_season,1
Trincomalee,2017,5,33.0,26.3,29.6,39.0,2,63.8,8.8,0.9506,southwest_monsoon,0
Trincomalee,2017,6,32.9,26.0,29.4,25.5,2,62.0,9.5,0.9773,southwest_monsoon,0
Trincomalee,2017,7,32.2,25.4,28.8,31.9,1,64.7,9.0,0.9611,southwest_monsoon,0
Trincomalee,2017,8,33.6,25.9,29.8,35.5,3,62.2,9.6,0.9684,southwest_monsoon,0
Trincomalee,2017,9,32.0,25.1,28.6,79.3,4,64.9,8.4,0.9064,southwest_monsoon,0
Trincomalee,2017,10,30.6,24.1,27.4,200.6,9,76.3,7.5,0.7796,northeast_monsoon,0
Trincomalee,2017,11,29.4,23.5,26.4,423.1,17,80.2,6.1,0.5523,northeast_monsoon,0
Trincomalee,2017,12,28.4,22.5,25.4,337.2,16,76.6,6.6,0.6392,dry_season,1
Trincomalee,2018,1,28.8,22.1,25.5,248.9,17,78.5,6.8,0.7219,dry_season,1
Trincomalee,2018,2,29.7,22.4,26.0,124.2,8,75.2,7.5,0.8475,dry_season,1
Trincomalee,2018,3,31.9,24.0,27.9,72.7,5,68.6,8.8,0.9206,dry_season,1
Trincomalee,2018,4,33.5,25.7,29.6,54.9,4,71.2,8.4,0.928,dry_season,1
Trincomalee,2018,5,33.9,26.8,30.4,33.4,2,65.6,9.1,0.9619,southwest_monsoon,0
Trincomalee,2018,6,33.6,26.4,30.0,21.4,1,64.1,9.7,0.981,southwest_monsoon,0
Trincomalee,2018,7,32.8,25.7,29.2,28.3,1,61.2,9.1,0.9664,southwest_monsoon,0
